"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"659",46,77,"25-P1S3C2FS",24.1,22.9,26.4,20.8,100.3,1864.3,1216.11,90,648.19,34.7685458348978,NA,25,1,3,2,"FS",8291.81847016382,43689.1192732345,46,"61_77_7_29",12.339393939394,0.997863352793288,7,29,12,59,77,0,0.8862362,"2021-7-29","12:59:00",2021-07-29 12:59:00,"1_3",29802,4,15.75,19.375,22.9375,2531,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.5637,9.08516041433932,0.115675855097993,0.000207950184518945
"660",66,74,"25-P1S3C2AA",22.4,22.4,24.8,23.3,99.4,1323.5,795.13,96,528.37,39.9221760483566,NA,25,1,3,2,"AA",8101.17828639439,42127.9512734244,71,"88_74_7_29",1.69890109890109,0.948390987945303,7,29,15,50,74,0,0.8862362,"2021-7-29","15:50:00",2021-07-29 15:50:00,"1_3",29717,4,15.8125,18.3125,20.25,2546,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.5637,1.41686320399213,0.0180400626080295,3.36323785316836e-05
"661",67,75,"25-P1S3C4AA",22.2,18.9,21.4,18.5,100.5,823.3,443.65,82,379.65,46.1132029636827,NA,25,1,3,4,"AA",7037.82827483559,32369.6325804683,72,"89_75_7_29",7.77362637362637,0.995110025616765,7,29,15,54,75,0,0.8852493,"2021-7-29","15:54:00",2021-07-29 15:54:00,"1_3",29910,4,15.875,18.25,20.75,2495,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.5637,6.31984636246059,0.0804667830533549,0.000195239978296014
"662",68,76,"25-P1S3C1FS",23.4,24.1,24.6,23.4,100.6,1710.1,1010.26,100,699.84,40.923922577627,NA,25,1,3,1,"FS",8440.96459372182,45037.9475491873,73,"90_76_7_29",1.97362637362636,0.935047888499806,7,29,15,57,76,0,0.8852493,"2021-7-29","15:57:00",2021-07-29 15:57:00,"1_3",29910,4,15.875,18.25,20.75,2495,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.5637,1.60452983700582,0.0204295083918327,3.56261757988297e-05
"663",69,77,"25-P1S3C2FS",24.1,22.9,26.4,20.8,100.3,1864.3,1216.11,90,648.19,34.7685458348978,NA,25,1,3,2,"FS",8291.81847016382,43689.1192732345,74,"91_77_7_29",12.4606060606061,0.99936829283977,7,29,16,1,77,0,0.8862362,"2021-7-29","16:1:00",2021-07-29 16:01:00,"1_3",29814,4,15.875,18.875,21.625,2509,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.5637,9.73123369090553,0.1239019155432,0.000222738152033823
"664",70,78,"25-P1S3C4FS",24.3,25.6,26.8,27.1,97.2,1843.6,1165.82,80,677.78,36.7639401171621,NA,25,1,3,4,"FS",8983.9331363749,51433.4661303828,75,"92_78_7_29",7.83736263736264,0.997736873489627,7,29,16,3,78,0,0.8862362,"2021-7-29","16:3:00",2021-07-29 16:03:00,"1_3",29718,4,15.75,18.125,19.9375,2545,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.5637,6.63871605592045,0.0845267580866616,0.000129073860958377
"665",9,84,"10-P1S3C4FS",11.3,11.2,11.2,12.4,39.7,508.7,225.49,75,283.21,55.6732848437193,NA,10,1,3,4,"FS",1646.20743705158,4142.32978008107,10,"10_84_7_29",1.61270612740843,0.999652851637227,7,29,9,56,84,0,0.88554537,"2021-7-29","9:56:00",2021-07-29 09:56:00,"1_3",29886,4,15.75,18.75,21.625,2499,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,6.05139962910707,0.00367596421502345,0.0014608686295828
"666",19,85,"01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.0896117564136,NA,1,1,3,1,"FS",314.698003068666,83.6935336381119,20,"21_85+86_7_29",0.864682057513162,0.998402045322205,7,29,10,21,85,86,0.88505192,"2021-7-29","10:21:00",2021-07-29 10:21:00,"1_3",29695,4,15.625,19.5,23.25,2550,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.490585889680821,0.00155891008171976,0.00586169406829084
"667",20,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.7698269193658,NA,1,1,3,2,"FS",288.05469458902,87.8537877096282,21,"22_90+91_7_29",0.244874951585227,0.976108721107325,7,29,10,23,90,91,0.88505192,"2021-7-29","10:23:00",2021-07-29 10:23:00,"1_3",29888,4,15.75,18.75,21.5,2498,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.149729588835587,0.000519795690360861,0.00170430430763519
"668",21,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.0933093899627,NA,1,1,3,1,"AA",287.800605754072,72.8685871015458,22,"23_97+98_7_29",0.228326340175292,0.948258075729767,7,29,10,25,97,98,0.88505192,"2021-7-29","10:25:00",2021-07-29 10:25:00,"1_3",29888,4,15.75,18.75,21.5,2498,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.141327334917894,0.000491059893872006,0.00193948230011579
"669",22,101,"01-P1S3C2AA-S",1,1.1,1.2,1.2,35.8,8.1,NA,100,8.1,100,NA,1,1,3,2,"AA",240.949948871993,62.9564695803883,23,"24_101+102_7_29",0.100575710235492,0.836937242854851,7,29,10,27,101,102,0.88505192,"2021-7-29","10:27:00",2021-07-29 10:27:00,"1_3",29888,4,15.75,18.75,21.5,2498,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.0627535438896166,0.000260442237831538,0.000996776730141887
"670",23,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.2062868369352,NA,1,1,3,4,"AA",177.697504996808,36.5325337710445,24,"25_105+106_7_29",0,0.788474522450042,7,29,10,30,105,106,0.88495323,"2021-7-29","10:30:00",2021-07-29 10:30:00,"1_3",29792,4,15.625,19.375,23.125,2533,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0,0,0
"671",24,93,"01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413030412,NA,1,1,3,4,"FS",191.837315643865,54.1942469652763,26,"26_93+94_7_29",0,0.957944108113416,7,29,10,32,93,94,0.88505192,"2021-7-29","10:32:00",2021-07-29 10:32:00,"1_3",29696,4,15.625,19.375,22.875,2550,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0,0,0
"672",25,81,"10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.2784987723606,NA,10,1,3,4,"AA",1313.12922975379,2771.38246655225,27,"27_81_7_29",0.936525885558583,0.987100781968177,7,29,10,40,81,0,0.88495323,"2021-7-29","10:40:00",2021-07-29 10:40:00,"1_3",29889,4,15.75,18.75,21.75,2498,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,4.12824291709898,0.00314382074784294,0.00148959696718971
"673",26,83,"10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.4412591343451,NA,10,1,3,2,"FS",1464.93472525956,3349.12102829818,28,"28_83_7_29",9.27004570965688,0.997678135184894,7,29,10,42,83,0,0.88505192,"2021-7-29","10:42:00",2021-07-29 10:42:00,"1_3",29889,4,15.75,18.75,21.75,2498,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,38.2114261277939,0.0260840469332335,0.0114093894502256
"674",27,82,"10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.2037087537497,NA,10,1,3,1,"FS",1316.49323721573,2823.16134582071,29,"29_82_7_29",2.47956403269757,0.980743214752317,7,29,10,44,82,0,0.88505192,"2021-7-29","10:44:00",2021-07-29 10:44:00,"1_3",29793,4,15.625,19.3125,23,2532,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,10.2769382699715,0.00780629780651692,0.00364022349809552
"675",64,102,"01-P1S3C2AA-F",0.8,0.8,1.2,1.1,36.2,849.66,1162.31,97,268.505,65.6649533262436,NA,1,1,3,2,"AA",8582.93517682955,45351.4829466051,66,"69_102+109_7_29",0.173486566975033,0.992561326370365,7,29,13,4,102,109,0.88505192,"2021-7-29","13:4:00",2021-07-29 13:04:00,"1_3",29706,4,15.75,19.1875,22.625,2548,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,-3.64269122050473,-0.000424410897374423,-8.0321325430383e-05
"676",65,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.2062868369352,NA,1,1,3,4,"AA",177.697504996808,36.5325337710445,67,"70_105+106_7_29",0,0.0279790656863534,7,29,13,6,105,106,0.88534799,"2021-7-29","13:6:00",2021-07-29 13:06:00,"1_3",29706,4,15.75,19.1875,22.625,2548,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0,0,0
"677",66,93,"01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413030412,NA,1,1,3,4,"FS",191.837315643865,54.1942469652763,68,"71_93+94_7_29",0,0.803068167843122,7,29,13,9,93,94,0.88505192,"2021-7-29","13:9:00",2021-07-29 13:09:00,"1_3",29899,4,15.875,18.5,20.625,2497,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0,0,0
"678",67,85,"01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.0896117564136,NA,1,1,3,1,"FS",314.698003068666,83.6935336381119,69,"72_85+86_7_29",1.1687880064335,0.996900820956511,7,29,13,11,85,86,0.88505192,"2021-7-29","13:11:00",2021-07-29 13:11:00,"1_3",29899,4,15.875,18.5,20.625,2497,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.747520921142843,0.00237535959508372,0.00893164487922207
"679",68,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.7698269193658,NA,1,1,3,2,"FS",288.05469458902,87.8537877096282,70,"73_90+91_7_29",0.60862596629069,0.998051427650676,7,29,13,15,90,91,0.88554537,"2021-7-29","13:15:00",2021-07-29 13:15:00,"1_3",29803,4,15.8125,19.5,23,2531,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.348069875563763,0.00120834647760339,0.00396192224192079
"680",69,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.0933093899627,NA,1,1,3,1,"AA",287.800605754072,72.8685871015458,71,"74_97+98_7_29",0.448859365220466,0.999098265047562,7,29,13,17,97,98,0.8852493,"2021-7-29","13:17:00",2021-07-29 13:17:00,"1_3",29707,4,15.75,19.125,22.4375,2548,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.266281676304425,0.000925229728432067,0.00365427253218659
"681",70,82,"10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.2037087537497,NA,10,1,3,1,"FS",1316.49323721573,2823.16134582071,72,"75_82_7_29",3.06403391507709,0.886316404889332,7,29,13,23,82,0,0.88534799,"2021-7-29","13:23:00",2021-07-29 13:23:00,"1_3",29900,4,15.875,17.9375,18.5625,2496,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,15.7405032857287,0.0119563875003403,0.00557548838256456
"682",71,81,"10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.2784987723606,NA,10,1,3,4,"AA",1313.12922975379,2771.38246655225,73,"76_81_7_29",1.01300421302373,0.978176761906906,7,29,13,25,81,0,0.88534799,"2021-7-29","13:25:00",2021-07-29 13:25:00,"1_3",29900,4,15.875,17.9375,18.5625,2496,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,5.23447574545246,0.00398626093064269,0.00188875978275363
"683",72,83,"10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.4412591343451,NA,10,1,3,2,"FS",1464.93472525956,3349.12102829818,74,"77_83_7_29",8.39327971932955,0.871988233786276,7,29,13,28,83,0,0.88534799,"2021-7-29","13:28:00",2021-07-29 13:28:00,"1_3",29900,4,15.875,17.9375,18.5625,2496,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,40.5518918292672,0.027681705628271,0.0121082192869791
"684",110,82,"10-P1S3C1FS",9.4,10,9.4,9.8,38.6,366.7,222.94,98,143.76,39.2037087537497,NA,10,1,3,1,"FS",1316.49323721573,2823.16134582071,112,"115_82_7_29",2.84007451262473,0.999745979534159,7,29,15,59,82,0,0.88465716,"2021-7-29","15:59:00",2021-07-29 15:59:00,"1_3",29814,4,15.875,18.875,21.625,2509,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,12.5139991856084,0.00950555523708913,0.00443261919979657
"685",111,81,"10-P1S3C4AA",9.9,9.6,9.1,9.2,39.5,285.1,124.65,88,160.45,56.2784987723606,NA,10,1,3,4,"AA",1313.12922975379,2771.38246655225,113,"116_81_7_29",1.10653092089529,0.999345012141992,7,29,16,1,81,0,0.88465716,"2021-7-29","16:1:00",2021-07-29 16:01:00,"1_3",29814,4,15.875,18.875,21.625,2509,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,4.90418490549616,0.00373473135345231,0.00176958069291577
"686",112,83,"10-P1S3C2FS",10.2,10.5,10.2,10.4,40,355.8,229.7,100,126.1,35.4412591343451,NA,10,1,3,2,"FS",1464.93472525956,3349.12102829818,114,"117_83_7_29",9.83485032922381,0.999727023746824,7,29,16,4,83,0,0.88455847,"2021-7-29","16:4:00",2021-07-29 16:04:00,"1_3",29718,4,15.75,18.125,19.9375,2545,202,0,94206487,12,"TMS-94206487",1,3,"1_3",11.661397,44.2003271585803,0.0301722161379913,0.0131975902886496
"687",113,102,"01-P1S3C2AA-F",0.8,0.8,1.2,1.1,36.2,8.1,NA,100,8.1,100,NA,1,1,3,2,"AA",240.949948871993,62.9564695803883,115,"118_102+101_7_29",0.128755073687324,0.972045939120382,7,29,16,7,102,101,0.88455847,"2021-7-29","16:7:00",2021-07-29 16:07:00,"1_3",29718,4,15.75,18.125,19.9375,2545,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.086583483911857,0.000359342196656183,0.00137529128442153
"688",114,105,"01-P1S3C4AA-S",1,1,0.8,0.8,31.4,5.44,4.56,92,3.16,55.2062868369352,NA,1,1,3,4,"AA",177.697504996808,36.5325337710445,116,"119_105+106_7_29",0.0621287439524356,0.927635580024997,7,29,16,10,105,106,0.88455847,"2021-7-29","16:10:00",2021-07-29 16:10:00,"1_3",29911,4,15.875,18.25,20.625,2495,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.04124488796248,0.000232107299217402,0.00112899062027749
"689",115,93,"01-P1S3C4FS-S",1.3,1.2,1.1,1,46.6,7.065,6.25,67.5,0.815,11.5356413030412,NA,1,1,3,4,"FS",191.837315643865,54.1942469652763,117,"120_93+94_7_29",0.161846901579588,0.97400635348197,7,29,16,12,93,94,0.88465716,"2021-7-29","16:12:00",2021-07-29 16:12:00,"1_3",29911,4,15.875,18.25,20.625,2495,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.10596176148615,0.000552352190346855,0.00195522158567942
"690",116,85,"01-P1S3C1FS-S",0.9,1,1.2,1.1,50.5,9.11,6.74,100,2.37,26.0896117564136,NA,1,1,3,1,"FS",314.698003068666,83.6935336381119,118,"121_85+86_7_29",1.20332084468662,0.99964079623676,7,29,16,14,85,86,0.88455847,"2021-7-29","16:14:00",2021-07-29 16:14:00,"1_3",29815,4,15.875,18.8125,21.5,2509,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.737874224077783,0.00234470577151003,0.00881638272400263
"691",117,90,"01-P1S3C2FS-F",1.3,1.4,0.8,0.8,36.9,7.95,6.825,100,1.125,13.7698269193658,NA,1,1,3,2,"FS",288.05469458902,87.8537877096282,119,"122_90+91_7_29",0.447605585831084,0.998333083392072,7,29,16,17,90,91,0.88465716,"2021-7-29","16:17:00",2021-07-29 16:17:00,"1_3",29719,4,15.75,18,19.5625,2545,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.300662399947471,0.00104376844257456,0.00342230435119328
"692",118,97,"01-P1S3C1AA-S",1,1,1.3,1.2,53.9,7.71,6.05,100,1.66,23.0933093899627,NA,1,1,3,1,"AA",287.800605754072,72.8685871015458,120,"123_97+98_7_29",0.389652415945126,0.991381838576526,7,29,16,19,97,98,0.88465716,"2021-7-29","16:19:00",2021-07-29 16:19:00,"1_3",29719,4,15.75,18,19.5625,2545,202,0,94206487,12,"TMS-94206487",1,3,"1_3",1.306706,0.264952413842747,0.000920611036062763,0.00363603061870163
"693",19,109,"25-P1S4C1AA",23.9,24.7,23.8,23.4,100.6,1692.6,1162.31,94,530.29,31.3299066524873,NA,25,1,4,1,"AA",8470.51002457012,45324.1650967861,19,"19_109_7_29",1.55164835164836,0.941582288045944,7,29,10,15,109,0,0.8862362,"2021-7-29","10:15:00",2021-07-29 10:15:00,"1_4",29581,4,15.75,20.5625,23.875,2844,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,1.0975764402443,0.013974777270887,2.42161424904467e-05
"694",20,110,"25-P1S4C2AA",21.7,21.2,22,22.8,98.8,1086.1,679.01,96,407.09,37.4818156707485,NA,25,1,4,2,"AA",7560.81027914107,37307.3130894734,20,"20_110_7_29",1.14945054945054,0.959666695903866,7,29,10,18,110,0,0.8862362,"2021-7-29","10:18:00",2021-07-29 10:18:00,"1_4",29485,4,15.75,20.625,23.5,2869,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,0.826051800263116,0.0105176181809467,2.21418197092353e-05
"695",21,111,"25-P1S4C4AA",23.5,23.5,22.2,21.2,100,1312.8,645.64,90,667.16,50.8196221815966,NA,25,1,4,4,"AA",7903.85921816433,40136.2023440998,21,"21_111_7_29",1.75017421602787,0.939624314569048,7,29,10,21,111,0,0.8862362,"2021-7-29","10:21:00",2021-07-29 10:21:00,"1_4",29485,4,15.75,20.625,23.5,2869,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,1.25776142576555,0.0160143158512718,3.13373301983676e-05
"696",22,112,"25-P1S4C1FS",23.8,23.9,22.2,23.1,100.4,2361.5,1577.14,88,784.36,33.214482320559,NA,25,1,4,1,"FS",8183.22975803137,42634.9646651065,22,"22_112_7_29",1.52087912087912,0.967832167832166,7,29,10,25,112,0,0.8862362,"2021-7-29","10:25:00",2021-07-29 10:25:00,"1_4",29678,4,16,19.6875,21.875,2813,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,1.17417137401837,0.0149500142569621,2.75401043073771e-05
"697",23,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,23,"23_113_7_29",4.77142857142857,0.99503794272227,7,29,10,28,113,0,0.8862362,"2021-7-29","10:28:00",2021-07-29 10:28:00,"1_4",29678,4,16,19.6875,21.875,2813,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,3.6837081690663,0.0469024291211917,8.69821844512686e-05
"698",24,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,24,"24_114_7_29",14.5595238095238,0.99778925621213,7,29,10,31,114,0,0.8862362,"2021-7-29","10:31:00",2021-07-29 10:31:00,"1_4",29582,4,15.75,20.625,24,2844,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,10.2452080329499,0.130446040115902,0.00034444222071955
"699",47,109,"25-P1S4C1AA",23.9,24.7,23.8,23.4,100.6,1692.6,1162.31,94,530.29,31.3299066524873,NA,25,1,4,1,"AA",8470.51002457012,45324.1650967861,47,"63_109_7_29",2.23956043956044,0.961120547222467,7,29,13,6,109,0,0.8862362,"2021-7-29","13:6:00",2021-07-29 13:06:00,"1_4",29496,4,15.875,19.8125,22.4375,2865,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,1.68567239016396,0.0214626474662499,3.71914714052501e-05
"700",48,110,"25-P1S4C2AA",21.7,21.2,22,22.8,98.8,1086.1,679.01,96,407.09,37.4818156707485,NA,25,1,4,2,"AA",7560.81027914107,37307.3130894734,48,"64_110_7_29",0.749450549450542,0.755144981654057,7,29,13,10,110,0,0.8862362,"2021-7-29","13:10:00",2021-07-29 13:10:00,"1_4",29689,4,16.125,19.1875,20.75,2809,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,0.60997176635338,0.00776640174093081,1.63499248764042e-05
"701",49,111,"25-P1S4C4AA",23.5,23.5,22.2,21.2,100,1312.8,645.64,90,667.16,50.8196221815966,NA,25,1,4,4,"AA",7903.85921816433,40136.2023440998,49,"65_111_7_29",1.99780219780218,0.97897692603892,7,29,13,14,111,0,0.8862362,"2021-7-29","13:14:00",2021-07-29 13:14:00,"1_4",29593,4,15.875,20.25,23.125,2840,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,1.45900102579261,0.0185765780184832,3.6351247516747e-05
"702",50,112,"25-P1S4C1FS",23.8,23.9,22.2,23.1,100.4,2361.5,1577.14,88,784.36,33.214482320559,NA,25,1,4,1,"FS",8183.22975803137,42634.9646651065,50,"66_112_7_29",0.736263736263727,0.836096107282547,7,29,13,23,112,0,0.8862362,"2021-7-29","13:23:00",2021-07-29 13:23:00,"1_4",29690,4,16.125,18.5,18.75,2809,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,0.663157965335511,0.00844358945871282,1.55543219173407e-05
"703",51,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,51,"67_113_7_29",4.23076923076921,0.992628199547567,7,29,13,26,113,0,0.8872231,"2021-7-29","13:26:00",2021-07-29 13:26:00,"1_4",29690,4,16.125,18.5,18.75,2809,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,3.81492735385603,0.0485731636722137,9.00806197265632e-05
"704",52,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,52,"68_114_7_29",14.2857142857143,0.99905921923522,7,29,13,30,114,0,0.8872231,"2021-7-29","13:30:00",2021-07-29 13:30:00,"1_4",29594,4,15.9375,20.25,23.25,2835,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,10.388365228347,0.132268774138832,0.000349255142246959
"705",71,109,"25-P1S4C1AA",23.9,24.7,23.8,23.4,100.6,1692.6,1162.31,94,530.29,31.3299066524873,NA,25,1,4,1,"AA",8470.51002457012,45324.1650967861,76,"93_109_7_29",1.43956043956043,0.901568722221635,7,29,16,8,109,0,0.8862362,"2021-7-29","16:8:00",2021-07-29 16:08:00,"1_4",29701,4,16.125,18.875,20.375,2806,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,1.19321069671668,0.0151924304426067,2.63261484060142e-05
"706",72,110,"25-P1S4C2AA",21.7,21.2,22,22.8,98.8,1086.1,679.01,96,407.09,37.4818156707485,NA,25,1,4,2,"AA",7560.81027914107,37307.3130894734,77,"94_110_7_29",0.45274725274725,0.752144629563984,7,29,16,13,110,0,0.8862362,"2021-7-29","16:13:00",2021-07-29 16:13:00,"1_4",29701,4,16.125,18.875,20.375,2806,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,0.375269318356697,0.00477807736057555,1.00588674787888e-05
"707",73,111,"25-P1S4C4AA",23.5,23.5,22.2,21.2,100,1312.8,645.64,90,667.16,50.8196221815966,NA,25,1,4,4,"AA",7903.85921816433,40136.2023440998,78,"95_111_7_29",2.14945054945054,0.952066411849019,7,29,16,16,111,0,0.8862362,"2021-7-29","16:16:00",2021-07-29 16:16:00,"1_4",29605,4,16.125,19.5,21.625,2830,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,1.6786346909623,0.0213730406969749,4.182345595557e-05
"708",74,112,"25-P1S4C1FS",23.8,23.9,22.2,23.1,100.4,2361.5,1577.14,88,784.36,33.214482320559,NA,25,1,4,1,"FS",8183.22975803137,42634.9646651065,79,"96_112_7_29",1.4087912087912,0.93385229041899,7,29,16,21,112,0,0.8862362,"2021-7-29","16:21:00",2021-07-29 16:21:00,"1_4",29509,4,16,18.5,19.75,2859,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,1.20465970842641,0.0153382037871763,2.82552059768055e-05
"709",75,113,"25-P1S4C2FS",25.2,22.8,24.2,20.2,101,1966.9,1344.21,77,622.69,31.6584473028624,NA,25,1,4,2,"FS",8169.4057889635,42350.1455189376,80,"97_113_7_29",4.4043956043956,0.986033538756169,7,29,16,24,113,0,0.8862362,"2021-7-29","16:24:00",2021-07-29 16:24:00,"1_4",29702,4,16.125,18.875,20.375,2806,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,3.65067822323701,0.0464818787892886,8.62022592485437e-05
"710",76,114,"25-P1S4C4FS",19.8,16.3,21.8,19.8,100.2,1040.3,304.92,75,735.38,70.689224262232,NA,25,1,4,4,"FS",6711.00386612648,29744.3443824841,81,"98_114_7_29",14.8095238095238,0.997133991072073,7,29,16,29,114,0,0.8862362,"2021-7-29","16:29:00",2021-07-29 16:29:00,"1_4",29606,4,16.125,19.375,21.5,2830,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.5637,11.6328863842915,0.148114509638912,0.000391095740242366
"711",28,119,"10-P1S4C2FS",9.3,8.4,9.4,9.2,39.5,197.9,151.52,100,46.38,23.4360788276907,NA,10,1,4,2,"FS",1255.60486107187,2555.46080347102,30,"31_119_7_29",1.5364119429099,0.995140002751529,7,29,10,54,119,0,0.88534799,"2021-7-29","10:54:00",2021-07-29 10:54:00,"1_4",29680,4,16,19.75,22.25,2812,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,6.78419305496687,0.00540312742113424,0.00265478267001868
"712",29,118,"10-P1S4C1FS",10.7,10.8,10.8,9.6,40,393.1,258.79,92,134.31,34.1668786568303,NA,10,1,4,1,"FS",1488.83383018082,3447.92411725358,31,"32_118_7_29",1.40686307901909,0.993878185791448,7,29,10,58,118,0,0.88534799,"2021-7-29","10:58:00",2021-07-29 10:58:00,"1_4",29680,4,16,19.75,22.25,2812,202,0,94206497,7,"TMS-94206497",1,4,"1_4",11.661397,5.6033091019757,0.00376355573630079,0.00162512541210999
"713",30,200,"01-P1S4C1AA-S",0.6,0.7,0.9,1,38,6.235,4.11,99,2.125,33.836345773956,NA,1,1,4,1,"AA",196.733763058824,41.1195208446734,32,"33_200+201_7_29",0.294101139848406,0.992704560461824,7,29,11,2,200,201,0.88544668,"2021-7-29","11:2:00",2021-07-29 11:02:00,"1_4",29488,4,15.75,19.875,22.25,2868,202,0,94206497,7,"TMS-94206497",1,4,"1_4",1.306706,0.180510663673619,0.000917537797615583,0.00438990192408827
